attachment_id,case_id,document_id,file_name,file_type,file_extension,file_size_bytes,storage_backend,storage_location,checksum_sha256,created_at
ATT-003070,CASE-000070,DOC-003070,ATTACH_CASE-000070_3070.png,image/png,png,4180156,LOCAL,sample_data/attachments/CASE-000070/ATTACH_CASE-000070_3070.png,8e796f4b465a38bd0f328f3efd02840780e0fe4fc52196beab8f83ad1248aa92,2025-07-13T13:53:35.154413
ATT-003071,CASE-000071,DOC-003071,ATTACH_CASE-000071_3071.mp3,audio/mpeg,mp3,1730925,LOCAL,sample_data/attachments/CASE-000071/ATTACH_CASE-000071_3071.mp3,c2115840fa8ed9645cb2d204375042a4a07deecb2ca810a3700cf3a9a20e896d,2025-12-14T19:53:35.154441
ATT-003072,CASE-000072,DOC-003072,ATTACH_CASE-000072_3072.pdf,application/pdf,pdf,3878045,LOCAL,sample_data/attachments/CASE-000072/ATTACH_CASE-000072_3072.pdf,19a4ac6c24f310a35d405a0f92ac16d4ee3dfa2d000e6a80d87c1780cf900859,2025-11-09T02:53:35.154467
ATT-003073,CASE-000073,DOC-003073,ATTACH_CASE-000073_3073.mp3,audio/mpeg,mp3,2310432,LOCAL,sample_data/attachments/CASE-000073/ATTACH_CASE-000073_3073.mp3,9129acaa5d40f8f4ab976cb8d65e5f3e9da0735c6b0dc60387878da005fd250c,2025-08-15T07:53:35.154492
ATT-003074,CASE-000074,DOC-003074,ATTACH_CASE-000074_3074.png,image/png,png,455674,LOCAL,sample_data/attachments/CASE-000074/ATTACH_CASE-000074_3074.png,1f1c83986cf31d9194bf7b48b76b1763be51273dd8d02a973596a5e78444fec7,2025-11-29T04:53:35.154520
ATT-003075,CASE-000075,DOC-003075,ATTACH_CASE-000075_3075.mp4,video/mp4,mp4,1515812,LOCAL,sample_data/attachments/CASE-000075/ATTACH_CASE-000075_3075.mp4,f72f1061d8e0f046d935d0fed044e64785d1b4b8eada5361efe7706b4c0eb930,2025-06-29T14:53:35.154550
ATT-003076,CASE-000076,DOC-003076,ATTACH_CASE-000076_3076.mp4,video/mp4,mp4,1734574,LOCAL,sample_data/attachments/CASE-000076/ATTACH_CASE-000076_3076.mp4,40d1daf6aff6f67fd547f9e19c69373a12c4c1b861e3d1555dc82fa733f9dd1b,2025-05-02T01:53:35.154574
ATT-003077,CASE-000077,DOC-003077,ATTACH_CASE-000077_3077.png,image/png,png,2492288,LOCAL,sample_data/attachments/CASE-000077/ATTACH_CASE-000077_3077.png,26e13f6a21e448e57e96a18b66e716e8325a10f3ed79840d15a2ad78a6e7ff9e,2025-07-18T08:53:35.154598
ATT-003078,CASE-000078,DOC-003078,ATTACH_CASE-000078_3078.mp4,video/mp4,mp4,4633800,LOCAL,sample_data/attachments/CASE-000078/ATTACH_CASE-000078_3078.mp4,1c4a5fef2573d4d5888409bbf73aca28b98856564bdd33d6c3cdf306e8366dab,2026-04-15T05:53:35.154631
ATT-003079,CASE-000079,DOC-003079,ATTACH_CASE-000079_3079.png,image/png,png,3883079,LOCAL,sample_data/attachments/CASE-000079/ATTACH_CASE-000079_3079.png,ed5a885cb0a9631ff90e518ff33bf44f5e4452115c84ac2002bec6d56899cd44,2025-10-29T11:53:35.154658
ATT-003080,CASE-000080,DOC-003080,ATTACH_CASE-000080_3080.mp4,video/mp4,mp4,217764,LOCAL,sample_data/attachments/CASE-000080/ATTACH_CASE-000080_3080.mp4,9b72bb4f54c057368d3bb5395f2b5465fd35acc360bba3b5775c854d2599944c,2025-08-30T10:53:35.154682
ATT-003081,CASE-000081,DOC-003081,ATTACH_CASE-000081_3081.mp3,audio/mpeg,mp3,275425,LOCAL,sample_data/attachments/CASE-000081/ATTACH_CASE-000081_3081.mp3,fb0d588ce4717d2bd17c5121492336ffb51c6de3dfcb5df57a64983f92056f65,2025-11-05T20:53:35.154712
ATT-003082,CASE-000082,DOC-003082,ATTACH_CASE-000082_3082.png,image/png,png,3606654,LOCAL,sample_data/attachments/CASE-000082/ATTACH_CASE-000082_3082.png,950673b4ebb61755e5d322ff435abbb0d874b42c23c3bac69efbd18cedc68157,2026-02-14T09:53:35.154761
ATT-003083,CASE-000083,DOC-003083,ATTACH_CASE-000083_3083.mp4,video/mp4,mp4,1728173,LOCAL,sample_data/attachments/CASE-000083/ATTACH_CASE-000083_3083.mp4,24b77b8e27c5d5c2d35ffe478c45d939ea76b969aad50674a08993c9563ccceb,2025-12-07T05:53:35.154789
ATT-003084,CASE-000084,DOC-003084,ATTACH_CASE-000084_3084.pdf,application/pdf,pdf,1353612,LOCAL,sample_data/attachments/CASE-000084/ATTACH_CASE-000084_3084.pdf,cce00387549fea982cd909f71c93ca2b7f83c5ae0370618e17d0e8f57534de4f,2026-02-19T01:53:35.154827
ATT-003085,CASE-000085,DOC-003085,ATTACH_CASE-000085_3085.mp3,audio/mpeg,mp3,4592696,LOCAL,sample_data/attachments/CASE-000085/ATTACH_CASE-000085_3085.mp3,32c8a858dd9e248c9abb4b06f26cfa4ba8ba2e54927356a8f5a91aeebaaa4ea2,2025-08-08T08:53:35.154854
ATT-003086,CASE-000086,DOC-003086,ATTACH_CASE-000086_3086.mp3,audio/mpeg,mp3,4254749,LOCAL,sample_data/attachments/CASE-000086/ATTACH_CASE-000086_3086.mp3,01a4a0f6d89081c314929b5b054697430608e41ee33cc60dd9c03c1459e1f719,2026-04-05T18:53:35.154880
ATT-003087,CASE-000087,DOC-003087,ATTACH_CASE-000087_3087.jpg,image/jpeg,jpg,4071581,LOCAL,sample_data/attachments/CASE-000087/ATTACH_CASE-000087_3087.jpg,b91231d71a7254c7bf6c0cd203b1d7a7ff549f0afe3cdc2036bd86479658aa0c,2026-07-08T19:53:35.154904
ATT-003088,CASE-000088,DOC-003088,ATTACH_CASE-000088_3088.png,image/png,png,2539492,LOCAL,sample_data/attachments/CASE-000088/ATTACH_CASE-000088_3088.png,7efa81057ab0cb3ea3b0e87cbae3e9a6f034bc6846bc1eb1c4b706937d87e9a8,2025-11-07T17:53:35.154968
ATT-003089,CASE-000089,DOC-003089,ATTACH_CASE-000089_3089.jpg,image/jpeg,jpg,4473199,LOCAL,sample_data/attachments/CASE-000089/ATTACH_CASE-000089_3089.jpg,fb79cef71a89be4e9ef83c24adc1cf4778842394d33548fd3b4a60434804f386,2025-08-13T22:53:35.155013
ATT-003090,CASE-000090,DOC-003090,ATTACH_CASE-000090_3090.jpg,image/jpeg,jpg,4408662,LOCAL,sample_data/attachments/CASE-000090/ATTACH_CASE-000090_3090.jpg,fe15ca3a15ed76fa54f932323201cbe5f46cdcc1b81fa76db9d7d439e0aac856,2025-10-27T05:53:35.155054
ATT-003091,CASE-000091,DOC-003091,ATTACH_CASE-000091_3091.mp3,audio/mpeg,mp3,4235423,LOCAL,sample_data/attachments/CASE-000091/ATTACH_CASE-000091_3091.mp3,83f5e9720c5c3e21d36b07801d2ab2668107af0461bef01a1f75e093b1f4c41a,2025-11-06T03:53:35.155095
ATT-003092,CASE-000092,DOC-003092,ATTACH_CASE-000092_3092.png,image/png,png,4555235,LOCAL,sample_data/attachments/CASE-000092/ATTACH_CASE-000092_3092.png,f5c1e2c32c038b481fd777dbd56b5166bfc5a2b745f6ac0fa72e3f708baac7af,2026-04-02T01:53:35.155135
ATT-003093,CASE-000093,DOC-003093,ATTACH_CASE-000093_3093.png,image/png,png,1036604,LOCAL,sample_data/attachments/CASE-000093/ATTACH_CASE-000093_3093.png,bcaf57f00d2a556e513a020e236b1b4413f632d41253b535b5af63f0b7de8c1e,2026-07-06T00:53:35.155177
ATT-003094,CASE-000094,DOC-003094,ATTACH_CASE-000094_3094.jpg,image/jpeg,jpg,352649,LOCAL,sample_data/attachments/CASE-000094/ATTACH_CASE-000094_3094.jpg,10e2cb90fd4af67c7a87cc31c0321fcacd36125a06eff2f8b7c7ea6e6dc8b587,2026-08-24T14:53:35.155226
ATT-003095,CASE-000095,DOC-003095,ATTACH_CASE-000095_3095.jpg,image/jpeg,jpg,326882,LOCAL,sample_data/attachments/CASE-000095/ATTACH_CASE-000095_3095.jpg,db05b02c33d4dfa2a778f31cdfc854e4a2cae658d1188a5eb28353c7c7e4fa79,2026-07-27T19:53:35.155271
ATT-003096,CASE-000096,DOC-003096,ATTACH_CASE-000096_3096.jpg,image/jpeg,jpg,4573520,LOCAL,sample_data/attachments/CASE-000096/ATTACH_CASE-000096_3096.jpg,6c29fbde2bb108576bd00ef7ef4a833efa0cf7021fde6e95a162d2bc8ae24df2,2025-04-25T15:53:35.155320
ATT-003097,CASE-000097,DOC-003097,ATTACH_CASE-000097_3097.jpg,image/jpeg,jpg,114736,LOCAL,sample_data/attachments/CASE-000097/ATTACH_CASE-000097_3097.jpg,d2e09ce25be79ba3ccb8eb3f38da60f6d8da1759ff939238a938c12bcf27143d,2026-06-18T20:53:35.155362
ATT-003098,CASE-000098,DOC-003098,ATTACH_CASE-000098_3098.png,image/png,png,1091747,LOCAL,sample_data/attachments/CASE-000098/ATTACH_CASE-000098_3098.png,534175ef6113346657f81010850cf0872b9971926b454b280681e889f83ee415,2026-08-06T08:53:35.155404
ATT-003099,CASE-000099,DOC-003099,ATTACH_CASE-000099_3099.mp3,audio/mpeg,mp3,350104,LOCAL,sample_data/attachments/CASE-000099/ATTACH_CASE-000099_3099.mp3,baf49d1eb1d7cd13110413e05eeeda113e29ecdedb30072a0cd00c2ca363fb24,2025-04-30T20:53:35.155446
ATT-003100,CASE-000100,DOC-003100,ATTACH_CASE-000100_3100.jpg,image/jpeg,jpg,508099,LOCAL,sample_data/attachments/CASE-000100/ATTACH_CASE-000100_3100.jpg,b136cf93d57c62a23749fb150aa8e192d1603757ff3a90c855ebe3dd67658b98,2025-07-23T07:53:35.155489
ATT-003101,CASE-000101,DOC-003101,ATTACH_CASE-000101_3101.jpg,image/jpeg,jpg,1081259,LOCAL,sample_data/attachments/CASE-000101/ATTACH_CASE-000101_3101.jpg,0948196dd318aba301ff10643bf40ff49f905271e1e129726c845a470c5e688b,2025-05-24T22:53:35.155532
ATT-003102,CASE-000102,DOC-003102,ATTACH_CASE-000102_3102.jpg,image/jpeg,jpg,2632361,LOCAL,sample_data/attachments/CASE-000102/ATTACH_CASE-000102_3102.jpg,c726f2c7c145ccc68121b59823c1ab47aae2416b92a50e8ac0b23f04cb01d97c,2026-07-03T18:53:35.155574
ATT-003103,CASE-000103,DOC-003103,ATTACH_CASE-000103_3103.mp3,audio/mpeg,mp3,3946897,LOCAL,sample_data/attachments/CASE-000103/ATTACH_CASE-000103_3103.mp3,0943256ab01ea3d53fe13e380799170f249a520dcbac2c7b74226c448306454c,2026-03-24T22:53:35.155621
ATT-003104,CASE-000104,DOC-003104,ATTACH_CASE-000104_3104.pdf,application/pdf,pdf,3629171,LOCAL,sample_data/attachments/CASE-000104/ATTACH_CASE-000104_3104.pdf,5910e1ce0324a2c801e760d0ea51fc2708bd90704d03de7e10492ccc9ca355fe,2026-07-11T02:53:35.155663
ATT-003105,CASE-000105,DOC-003105,ATTACH_CASE-000105_3105.mp3,audio/mpeg,mp3,1443022,LOCAL,sample_data/attachments/CASE-000105/ATTACH_CASE-000105_3105.mp3,402d185d9d83c7994dd3cc80bdcce5f364753026dad68de0057aadd830659b93,2025-11-05T18:53:35.155703
ATT-003106,CASE-000106,DOC-003106,ATTACH_CASE-000106_3106.mp4,video/mp4,mp4,1691617,LOCAL,sample_data/attachments/CASE-000106/ATTACH_CASE-000106_3106.mp4,1872dcad01af93be4beb7b53418edf47d7b553808bd375739ed8fe96014db293,2025-09-23T05:53:35.155743
ATT-003107,CASE-000107,DOC-003107,ATTACH_CASE-000107_3107.jpg,image/jpeg,jpg,4381402,LOCAL,sample_data/attachments/CASE-000107/ATTACH_CASE-000107_3107.jpg,a8f4b284d5b0bbfff08e381f54aa6a698df9b4dcc5f9adbcf1b16f2d0465583e,2026-03-04T16:53:35.155816
ATT-003108,CASE-000108,DOC-003108,ATTACH_CASE-000108_3108.pdf,application/pdf,pdf,194490,LOCAL,sample_data/attachments/CASE-000108/ATTACH_CASE-000108_3108.pdf,d30d5b2271f2c2d89c8271a70516ad648faae3678f08ec61d03611b7c8a76415,2026-04-13T11:53:35.155864
ATT-003109,CASE-000109,DOC-003109,ATTACH_CASE-000109_3109.png,image/png,png,4911006,LOCAL,sample_data/attachments/CASE-000109/ATTACH_CASE-000109_3109.png,5353dc2643d4734adf0ab38972b0290135ee77afd9a9a27fd00a305c1dbc38bf,2025-10-14T06:53:35.155910
ATT-003110,CASE-000110,DOC-003110,ATTACH_CASE-000110_3110.mp3,audio/mpeg,mp3,2124100,LOCAL,sample_data/attachments/CASE-000110/ATTACH_CASE-000110_3110.mp3,ed8525fdc8f7ffbba96305db3f9420eccc5cca0cbdc03aa0aee9e70f96ab8e7f,2025-06-21T11:53:35.155954
ATT-003111,CASE-000111,DOC-003111,ATTACH_CASE-000111_3111.mp4,video/mp4,mp4,4483486,LOCAL,sample_data/attachments/CASE-000111/ATTACH_CASE-000111_3111.mp4,ee02e23d1549e4855351f2d36c203055e81767af248848c6624fe618484d2123,2026-08-05T18:53:35.155996
ATT-003112,CASE-000112,DOC-003112,ATTACH_CASE-000112_3112.mp3,audio/mpeg,mp3,459817,LOCAL,sample_data/attachments/CASE-000112/ATTACH_CASE-000112_3112.mp3,b3c41eba5cb814d85db3be7bc43be1e3531d8acfa78e82554e67d384e2a8765a,2025-09-05T07:53:35.156041
ATT-003113,CASE-000113,DOC-003113,ATTACH_CASE-000113_3113.mp3,audio/mpeg,mp3,4811417,LOCAL,sample_data/attachments/CASE-000113/ATTACH_CASE-000113_3113.mp3,310d2c476e1d608fd37279b0ee3206d499619a93f99abcec2dd6cf9c511dd7f2,2025-05-14T22:53:35.156083
ATT-003114,CASE-000114,DOC-003114,ATTACH_CASE-000114_3114.mp3,audio/mpeg,mp3,3208727,LOCAL,sample_data/attachments/CASE-000114/ATTACH_CASE-000114_3114.mp3,7dd4b239b4fc8f1fb2b2e14df81c1a470b4633a7b6614f385c73e47a6fbd89e4,2026-07-09T05:53:35.156139
ATT-003115,CASE-000115,DOC-003115,ATTACH_CASE-000115_3115.jpg,image/jpeg,jpg,622381,LOCAL,sample_data/attachments/CASE-000115/ATTACH_CASE-000115_3115.jpg,393f8b1ea44c9cd4307c0a27b0a038355ef339ea0371b972f650b8189d6f983d,2025-11-22T00:53:35.156179
ATT-003116,CASE-000116,DOC-003116,ATTACH_CASE-000116_3116.mp3,audio/mpeg,mp3,3867139,LOCAL,sample_data/attachments/CASE-000116/ATTACH_CASE-000116_3116.mp3,4552c0e0b8fad4c969e7b3d2a96e8998eb446763c558af600014a65f03251670,2025-09-09T02:53:35.156219
ATT-003117,CASE-000117,DOC-003117,ATTACH_CASE-000117_3117.mp4,video/mp4,mp4,1678157,LOCAL,sample_data/attachments/CASE-000117/ATTACH_CASE-000117_3117.mp4,81aa67bc60e061f1ee27a1a139e6c871e98a1adfb81f360212c4a405c6238acf,2025-05-29T17:53:35.156259
ATT-003118,CASE-000118,DOC-003118,ATTACH_CASE-000118_3118.mp4,video/mp4,mp4,2624000,LOCAL,sample_data/attachments/CASE-000118/ATTACH_CASE-000118_3118.mp4,c16a3375f4c517ee0e2b74d244f2c0ff1125808129ed7f10c5bf0d5e88627f74,2026-04-28T04:53:35.156299
ATT-003119,CASE-000119,DOC-003119,ATTACH_CASE-000119_3119.pdf,application/pdf,pdf,2602050,LOCAL,sample_data/attachments/CASE-000119/ATTACH_CASE-000119_3119.pdf,0270eceee571c858ac913d664c37bca8f93f6eac38dc110c78e8b998fef1b77d,2025-05-18T20:53:35.156339
ATT-003120,CASE-000120,DOC-003120,ATTACH_CASE-000120_3120.png,image/png,png,1982617,LOCAL,sample_data/attachments/CASE-000120/ATTACH_CASE-000120_3120.png,899cb35dd52c115b0c07098ef8df9ecb017ed8d76a0100d84e4bb2605d1a8f94,2025-06-03T23:53:35.156390
ATT-003121,CASE-000121,DOC-003121,ATTACH_CASE-000121_3121.pdf,application/pdf,pdf,4323356,LOCAL,sample_data/attachments/CASE-000121/ATTACH_CASE-000121_3121.pdf,9526a03f08ad2918d70494be023dc4795d0a1574bd8f0f1436aff310f41ec54e,2026-07-13T18:53:35.156456
ATT-003122,CASE-000122,DOC-003122,ATTACH_CASE-000122_3122.png,image/png,png,710746,LOCAL,sample_data/attachments/CASE-000122/ATTACH_CASE-000122_3122.png,5f23e2cac275ae2a11f29f17d50744bdbf31cf0b9acc0f00f61b80150103d91e,2026-07-13T10:53:35.156503
ATT-003123,CASE-000123,DOC-003123,ATTACH_CASE-000123_3123.pdf,application/pdf,pdf,1010623,LOCAL,sample_data/attachments/CASE-000123/ATTACH_CASE-000123_3123.pdf,5f376c753ad61f8d9afe4bf227e2914163ac30ee3a8f60564508aac8c94fa4f4,2026-04-10T08:53:35.156548
ATT-003124,CASE-000124,DOC-003124,ATTACH_CASE-000124_3124.jpg,image/jpeg,jpg,3641383,LOCAL,sample_data/attachments/CASE-000124/ATTACH_CASE-000124_3124.jpg,d77f6095ce59d1ffd7f5c3d6928c616d49dd32728208c400afd07ec1dc356372,2026-07-26T13:53:35.156591
ATT-003125,CASE-000125,DOC-003125,ATTACH_CASE-000125_3125.mp4,video/mp4,mp4,4202703,LOCAL,sample_data/attachments/CASE-000125/ATTACH_CASE-000125_3125.mp4,35c54eb06fc716b0d38163cfc9e5939c0cf7a76d7e947b2907419975b3fa6633,2026-02-06T17:53:35.156632
ATT-003126,CASE-000126,DOC-003126,ATTACH_CASE-000126_3126.jpg,image/jpeg,jpg,2024131,LOCAL,sample_data/attachments/CASE-000126/ATTACH_CASE-000126_3126.jpg,ebd4e4cfc8c7d97bc3c86eaf403b8154e4eb63ad0d335b1ace0d0efcdd82eaf7,2026-06-03T11:53:35.156674
ATT-003127,CASE-000127,DOC-003127,ATTACH_CASE-000127_3127.jpg,image/jpeg,jpg,1015620,LOCAL,sample_data/attachments/CASE-000127/ATTACH_CASE-000127_3127.jpg,676b31cce5e24b1a5174917d616ff92e49b31f1a1d01ccf1e656eec0a5dab564,2026-05-07T05:53:35.156715
ATT-003128,CASE-000128,DOC-003128,ATTACH_CASE-000128_3128.pdf,application/pdf,pdf,930466,LOCAL,sample_data/attachments/CASE-000128/ATTACH_CASE-000128_3128.pdf,42a3ce3bf44646bdea0bced3f2c68cd31aabc55aaf5d9d88118ef652495c8409,2026-03-05T15:53:35.156761
ATT-003129,CASE-000129,DOC-003129,ATTACH_CASE-000129_3129.mp3,audio/mpeg,mp3,4408382,LOCAL,sample_data/attachments/CASE-000129/ATTACH_CASE-000129_3129.mp3,58d4fee9b9df0f74cc496c5f176a120ec74fd1fe7828733d5eb68b55516a7fc0,2026-07-25T03:53:35.156803
ATT-003130,CASE-000130,DOC-003130,ATTACH_CASE-000130_3130.pdf,application/pdf,pdf,1979694,LOCAL,sample_data/attachments/CASE-000130/ATTACH_CASE-000130_3130.pdf,07b5aeedd36146869f98bd817eecef5644aa9685a1b860858db0bde355d23e5c,2025-07-07T03:53:35.156853
ATT-003131,CASE-000131,DOC-003131,ATTACH_CASE-000131_3131.jpg,image/jpeg,jpg,4910387,LOCAL,sample_data/attachments/CASE-000131/ATTACH_CASE-000131_3131.jpg,759a294bb420b19fce811bc496d9073095745947e5668c2d2388f5b134097da3,2026-05-28T22:53:35.156901
ATT-003132,CASE-000132,DOC-003132,ATTACH_CASE-000132_3132.mp4,video/mp4,mp4,1867843,LOCAL,sample_data/attachments/CASE-000132/ATTACH_CASE-000132_3132.mp4,e39ec669abe3cd0f9f33f8e21db86124c3e36b6ca57342cf9cfabe0d6e628534,2026-03-12T07:53:35.156947
ATT-003133,CASE-000133,DOC-003133,ATTACH_CASE-000133_3133.png,image/png,png,512568,LOCAL,sample_data/attachments/CASE-000133/ATTACH_CASE-000133_3133.png,f9e34d07b826aac820d6850ffa07b9607e85261b9d024971bde3ec29958b39d9,2026-01-09T20:53:35.156991
ATT-003134,CASE-000134,DOC-003134,ATTACH_CASE-000134_3134.mp4,video/mp4,mp4,2572998,LOCAL,sample_data/attachments/CASE-000134/ATTACH_CASE-000134_3134.mp4,a6f3e78a2a81a83e7ecfa6caff0ecec0b1f20d77b089a2d29e7e98c1e299c588,2025-10-30T13:53:35.157038
ATT-003135,CASE-000135,DOC-003135,ATTACH_CASE-000135_3135.pdf,application/pdf,pdf,2670437,LOCAL,sample_data/attachments/CASE-000135/ATTACH_CASE-000135_3135.pdf,292100bc82b4318f20fad6b6dc6673a78cc0bd370a5f358397923570390aeb10,2025-11-27T02:53:35.157081
ATT-003136,CASE-000136,DOC-003136,ATTACH_CASE-000136_3136.mp4,video/mp4,mp4,3109816,LOCAL,sample_data/attachments/CASE-000136/ATTACH_CASE-000136_3136.mp4,07a9e097d8a3bb1a094bb0d3231198266b568b7adc6e9ef860801fba834a6feb,2025-08-01T02:53:35.157122
ATT-003137,CASE-000137,DOC-003137,ATTACH_CASE-000137_3137.pdf,application/pdf,pdf,2289300,LOCAL,sample_data/attachments/CASE-000137/ATTACH_CASE-000137_3137.pdf,58263198b32ce8aee536dfe1e92bd016d1852fdbcb03268cb74efe6bc51b2122,2025-12-31T06:53:35.157164
ATT-003138,CASE-000138,DOC-003138,ATTACH_CASE-000138_3138.pdf,application/pdf,pdf,1801703,LOCAL,sample_data/attachments/CASE-000138/ATTACH_CASE-000138_3138.pdf,3238f38d41a555559d4ea5cec305f80b4d20c5d2af7442e77b88df551971daf7,2025-12-11T01:53:35.157207
ATT-003139,CASE-000139,DOC-003139,ATTACH_CASE-000139_3139.png,image/png,png,109583,LOCAL,sample_data/attachments/CASE-000139/ATTACH_CASE-000139_3139.png,8b1951407b3d78fcdf4b4511d5df52870ed516259226997b0dde57e86b5d9b8d,2025-05-25T08:53:35.157250
ATT-003140,CASE-000140,DOC-003140,ATTACH_CASE-000140_3140.mp3,audio/mpeg,mp3,681201,LOCAL,sample_data/attachments/CASE-000140/ATTACH_CASE-000140_3140.mp3,dff9a4049ee96209e8b2f12f7e0120d7c6a363607b8c752c575dad78486523ea,2026-02-07T05:53:35.157291
ATT-003141,CASE-000141,DOC-003141,ATTACH_CASE-000141_3141.png,image/png,png,2357333,LOCAL,sample_data/attachments/CASE-000141/ATTACH_CASE-000141_3141.png,ba25fcc41df4d13b36077beae17388751bfaa5dcbd6c3de2859b04d99c499975,2026-06-12T07:53:35.157331
ATT-003142,CASE-000142,DOC-003142,ATTACH_CASE-000142_3142.jpg,image/jpeg,jpg,4123840,LOCAL,sample_data/attachments/CASE-000142/ATTACH_CASE-000142_3142.jpg,36368350bdeef5a739fbc8a42d6d063216eb91f69188831cb52ca9f26dd2aac0,2026-08-03T03:53:35.157372
ATT-003143,CASE-000143,DOC-003143,ATTACH_CASE-000143_3143.mp3,audio/mpeg,mp3,82671,LOCAL,sample_data/attachments/CASE-000143/ATTACH_CASE-000143_3143.mp3,faeef9a2a4f9511b2699fc652d0dcf81762e0a84963b6a514a3b57b1a4f5d49a,2025-05-27T10:53:35.157416
ATT-003144,CASE-000144,DOC-003144,ATTACH_CASE-000144_3144.png,image/png,png,1763635,LOCAL,sample_data/attachments/CASE-000144/ATTACH_CASE-000144_3144.png,ca02474ce00ed3ee5a42c6a46641728501e6c4308c8e16a44824db0a4c20b120,2025-07-11T17:53:35.157458
ATT-003145,CASE-000145,DOC-003145,ATTACH_CASE-000145_3145.png,image/png,png,4463656,LOCAL,sample_data/attachments/CASE-000145/ATTACH_CASE-000145_3145.png,fac62405c0f62845bf0cba452553a01f7503187062b32fbe10487a25c5d6a47e,2026-01-09T11:53:35.157503
ATT-003146,CASE-000146,DOC-003146,ATTACH_CASE-000146_3146.mp3,audio/mpeg,mp3,4364781,LOCAL,sample_data/attachments/CASE-000146/ATTACH_CASE-000146_3146.mp3,35109cfe597a654eec27e05920bcbc6240f49985d8607114314ffb4ede8e41b1,2026-02-04T02:53:35.157545
ATT-003147,CASE-000147,DOC-003147,ATTACH_CASE-000147_3147.jpg,image/jpeg,jpg,2995034,LOCAL,sample_data/attachments/CASE-000147/ATTACH_CASE-000147_3147.jpg,099a143ca7885c879b8ea8ceb0442264de3ade5d076cb414aa490d2a1da633f6,2026-02-10T11:53:35.157587
ATT-003148,CASE-000148,DOC-003148,ATTACH_CASE-000148_3148.mp3,audio/mpeg,mp3,724989,LOCAL,sample_data/attachments/CASE-000148/ATTACH_CASE-000148_3148.mp3,139fb0e2b8ef17a9d074e5ba565a5d527d5bb16f63a9a84b3b7f34c3de0696c3,2026-04-14T18:53:35.157628
ATT-003149,CASE-000149,DOC-003149,ATTACH_CASE-000149_3149.mp4,video/mp4,mp4,3519968,LOCAL,sample_data/attachments/CASE-000149/ATTACH_CASE-000149_3149.mp4,2936e331c73b213e6ede1078bf23821843138c6985899c9dd722846498ae1b22,2025-10-05T16:53:35.157673
ATT-003150,CASE-000150,DOC-003150,ATTACH_CASE-000150_3150.pdf,application/pdf,pdf,3321751,LOCAL,sample_data/attachments/CASE-000150/ATTACH_CASE-000150_3150.pdf,7e452263cfd85595c3d809bccf7d5b022f12b4e00555334032b274606740a94c,2025-05-03T07:53:35.157717
ATT-003151,CASE-000151,DOC-003151,ATTACH_CASE-000151_3151.jpg,image/jpeg,jpg,709106,LOCAL,sample_data/attachments/CASE-000151/ATTACH_CASE-000151_3151.jpg,4985f8eb218f7c7f5567de36f5e2a34d6dd32611b842c8efb03e535668940d92,2026-05-01T09:53:35.157759
ATT-003152,CASE-000152,DOC-003152,ATTACH_CASE-000152_3152.mp4,video/mp4,mp4,3051519,LOCAL,sample_data/attachments/CASE-000152/ATTACH_CASE-000152_3152.mp4,bc1185ac51902c29773142d03f3881d40e00df20ec5f6c9cd16d26cf862cd343,2025-10-20T07:53:35.157803
ATT-003153,CASE-000153,DOC-003153,ATTACH_CASE-000153_3153.png,image/png,png,4288141,LOCAL,sample_data/attachments/CASE-000153/ATTACH_CASE-000153_3153.png,bfca3fa2053985a735ec7c1d4293071225e3204b2a551646f36c91a241a06f1a,2026-07-27T20:53:35.157844
ATT-003154,CASE-000154,DOC-003154,ATTACH_CASE-000154_3154.mp4,video/mp4,mp4,1680586,LOCAL,sample_data/attachments/CASE-000154/ATTACH_CASE-000154_3154.mp4,803b5fac69f0b16bbe807894e2538b8f505b4c7bd15d1e0bcca57c304e471f2d,2026-08-16T06:53:35.157888
ATT-003155,CASE-000155,DOC-003155,ATTACH_CASE-000155_3155.pdf,application/pdf,pdf,4522604,LOCAL,sample_data/attachments/CASE-000155/ATTACH_CASE-000155_3155.pdf,41c59ad0da4fe4c484b8a495e8a5c523ec35257a9369201731ac742bbf736907,2025-12-05T23:53:35.157927
ATT-003156,CASE-000156,DOC-003156,ATTACH_CASE-000156_3156.jpg,image/jpeg,jpg,4788936,LOCAL,sample_data/attachments/CASE-000156/ATTACH_CASE-000156_3156.jpg,63aeaeb8aafdb9bb11a6791f3d86b9a34fcc3336b8edcc37e4892db9db87cbae,2026-03-08T17:53:35.157972
ATT-003157,CASE-000157,DOC-003157,ATTACH_CASE-000157_3157.pdf,application/pdf,pdf,1930878,LOCAL,sample_data/attachments/CASE-000157/ATTACH_CASE-000157_3157.pdf,647b3233ef1d4d65c7bd7be66f54d125f2588f15e0fa73210fadf1a2559bf750,2026-01-27T15:53:35.158015
ATT-003158,CASE-000158,DOC-003158,ATTACH_CASE-000158_3158.pdf,application/pdf,pdf,1270335,LOCAL,sample_data/attachments/CASE-000158/ATTACH_CASE-000158_3158.pdf,a2a6267842b8e548a8df17b0fdbd91de3b71c34ac2d5aaa670f872360a883fe8,2025-10-12T04:53:35.158069
